Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
188	1	43.4536	0.02814	39.675	40.609	41.154	41.442	41.887	42.186	42.629	43.454	44.278	44.721	45.021	45.465	45.753	46.298	47.232
189	1	43.4761	0.02814	39.695	40.63	41.175	41.464	41.908	42.208	42.651	43.476	44.301	44.744	45.044	45.488	45.777	46.322	47.257
190	1	43.4984	0.02813	39.717	40.652	41.197	41.486	41.93	42.23	42.673	43.498	44.324	44.767	45.067	45.511	45.8	46.345	47.28
191	1	43.5206	0.02813	39.737	40.673	41.218	41.507	41.952	42.252	42.695	43.521	44.346	44.789	45.09	45.534	45.823	46.369	47.304
192	1	43.5427	0.02812	39.759	40.694	41.24	41.529	41.974	42.274	42.717	43.543	44.369	44.812	45.112	45.557	45.846	46.391	47.326
193	1	43.5647	0.02812	39.779	40.715	41.261	41.55	41.995	42.295	42.738	43.565	44.391	44.834	45.135	45.58	45.869	46.415	47.35
194	1	43.5865	0.02811	39.8	40.736	41.282	41.571	42.016	42.317	42.76	43.587	44.413	44.856	45.157	45.602	45.891	46.437	47.373
195	1	43.6082	0.02811	39.82	40.757	41.303	41.592	42.037	42.338	42.781	43.608	44.435	44.879	45.179	45.625	45.914	46.46	47.396
196	1	43.6298	0.0281	39.841	40.778	41.324	41.613	42.059	42.359	42.803	43.63	44.457	44.9	45.201	45.646	45.936	46.482	47.418
197	1	43.6513	0.0281	39.861	40.798	41.344	41.634	42.079	42.38	42.824	43.651	44.479	44.923	45.223	45.669	45.958	46.505	47.442
198	1	43.6727	0.0281	39.88	40.818	41.365	41.654	42.1	42.401	42.845	43.673	44.5	44.945	45.245	45.691	45.981	46.528	47.465
199	1	43.6939	0.02809	39.901	40.839	41.385	41.675	42.121	42.422	42.866	43.694	44.522	44.966	45.267	45.713	46.002	46.549	47.487
200	1	43.715	0.02809	39.92	40.858	41.405	41.695	42.141	42.442	42.887	43.715	44.543	44.988	45.289	45.735	46.025	46.572	47.51
201	1	43.736	0.02808	39.941	40.879	41.426	41.716	42.162	42.463	42.908	43.736	44.564	45.009	45.31	45.756	46.046	46.593	47.531
202	1	43.7569	0.02808	39.96	40.899	41.446	41.736	42.182	42.483	42.928	43.757	44.586	45.03	45.332	45.778	46.068	46.615	47.554
203	1	43.7777	0.02808	39.979	40.918	41.466	41.756	42.202	42.504	42.949	43.778	44.607	45.052	45.353	45.8	46.09	46.637	47.576
204	1	43.7983	0.02807	39.999	40.938	41.486	41.776	42.223	42.524	42.969	43.798	44.628	45.073	45.374	45.821	46.111	46.658	47.597
205	1	43.8188	0.02807	40.018	40.957	41.505	41.796	42.242	42.544	42.989	43.819	44.648	45.094	45.395	45.842	46.132	46.68	47.62
206	1	43.8393	0.02807	40.037	40.977	41.525	41.815	42.262	42.564	43.009	43.839	44.669	45.115	45.416	45.863	46.154	46.702	47.642
207	1	43.8596	0.02806	40.056	40.997	41.545	41.835	42.282	42.584	43.03	43.86	44.69	45.135	45.437	45.884	46.174	46.723	47.663
208	1	43.8798	0.02806	40.075	41.015	41.564	41.855	42.302	42.604	43.049	43.88	44.71	45.156	45.458	45.905	46.196	46.744	47.685
209	1	43.8998	0.02806	40.093	41.034	41.583	41.874	42.321	42.623	43.069	43.9	44.731	45.177	45.478	45.926	46.217	46.765	47.706
210	1	43.9198	0.02805	40.113	41.054	41.603	41.893	42.341	42.643	43.089	43.92	44.751	45.197	45.499	45.946	46.237	46.786	47.727
211	1	43.9397	0.02805	40.131	41.072	41.622	41.912	42.36	42.662	43.108	43.94	44.771	45.217	45.519	45.967	46.258	46.807	47.748
212	1	43.9594	0.02805	40.149	41.091	41.64	41.931	42.379	42.681	43.128	43.959	44.791	45.237	45.54	45.988	46.279	46.828	47.77
213	1	43.9791	0.02804	40.168	41.11	41.66	41.951	42.399	42.701	43.147	43.979	44.811	45.257	45.559	46.007	46.298	46.848	47.79
214	1	43.9986	0.02804	40.186	41.129	41.678	41.969	42.418	42.72	43.166	43.999	44.831	45.277	45.58	46.028	46.319	46.869	47.811
215	1	44.0181	0.02804	40.204	41.147	41.697	41.988	42.436	42.739	43.186	44.018	44.851	45.297	45.6	46.048	46.34	46.889	47.832
216	1	44.0374	0.02803	40.223	41.166	41.716	42.007	42.455	42.758	43.205	44.037	44.87	45.317	45.619	46.068	46.359	46.909	47.852
217	1	44.0566	0.02803	40.24	41.184	41.734	42.025	42.474	42.777	43.224	44.057	44.89	45.336	45.639	46.088	46.379	46.929	47.873
218	1	44.0757	0.02803	40.258	41.202	41.752	42.044	42.492	42.795	43.242	44.076	44.909	45.356	45.659	46.108	46.399	46.95	47.894
219	1	44.0947	0.02802	40.277	41.22	41.771	42.062	42.511	42.814	43.261	44.095	44.928	45.375	45.678	46.127	46.418	46.969	47.913
220	1	44.1136	0.02802	40.294	41.238	41.789	42.08	42.53	42.833	43.28	44.114	44.947	45.395	45.698	46.147	46.438	46.989	47.933
221	1	44.1325	0.02802	40.311	41.256	41.807	42.098	42.548	42.851	43.298	44.133	44.967	45.414	45.717	46.167	46.458	47.009	47.954
222	1	44.1512	0.02801	40.33	41.274	41.825	42.117	42.566	42.869	43.317	44.151	44.985	45.433	45.736	46.185	46.477	47.028	47.973
223	1	44.1698	0.02801	40.347	41.292	41.843	42.135	42.584	42.888	43.335	44.17	45.004	45.452	45.755	46.205	46.497	47.048	47.993
224	1	44.1883	0.02801	40.363	41.309	41.86	42.152	42.602	42.905	43.353	44.188	45.023	45.471	45.774	46.224	46.516	47.068	48.013
225	1	44.2067	0.02801	40.38	41.326	41.878	42.17	42.62	42.923	43.372	44.207	45.042	45.49	45.794	46.243	46.536	47.087	48.033
226	1	44.225	0.028	40.398	41.344	41.896	42.188	42.638	42.942	43.39	44.225	45.06	45.508	45.812	46.262	46.554	47.106	48.052
227	1	44.2432	0.028	40.415	41.361	41.913	42.206	42.656	42.959	43.408	44.243	45.079	45.527	45.831	46.281	46.573	47.125	48.071
228	1	44.2613	0.028	40.432	41.378	41.93	42.223	42.673	42.977	43.425	44.261	45.097	45.546	45.85	46.3	46.592	47.144	48.091
229	1	44.2793	0.028	40.448	41.395	41.947	42.24	42.69	42.994	43.443	44.279	45.116	45.564	45.868	46.319	46.611	47.164	48.111
230	1	44.2972	0.02799	40.466	41.413	41.965	42.258	42.708	43.012	43.461	44.297	45.133	45.582	45.886	46.337	46.629	47.182	48.129
231	1	44.315	0.02799	40.482	41.429	41.982	42.275	42.725	43.029	43.478	44.315	45.152	45.601	45.905	46.355	46.648	47.201	48.148
232	1	44.3328	0.02799	40.498	41.446	41.999	42.292	42.743	43.047	43.496	44.333	45.17	45.619	45.923	46.374	46.667	47.22	48.167
233	1	44.3504	0.02799	40.514	41.463	42.016	42.309	42.76	43.064	43.513	44.35	45.188	45.637	45.941	46.392	46.685	47.238	48.187
234	1	44.3679	0.02798	40.532	41.48	42.033	42.326	42.777	43.081	43.531	44.368	45.205	45.655	45.959	46.41	46.703	47.256	48.204
235	1	44.3854	0.02798	40.548	41.496	42.05	42.343	42.794	43.098	43.548	44.385	45.223	45.673	45.977	46.428	46.721	47.274	48.223
236	1	44.4027	0.02798	40.563	41.512	42.066	42.359	42.811	43.115	43.565	44.403	45.241	45.69	45.995	46.446	46.739	47.293	48.242
237	1	44.42	0.02798	40.579	41.529	42.082	42.376	42.827	43.132	43.582	44.42	45.258	45.708	46.013	46.464	46.758	47.311	48.261
238	1	44.4372	0.02798	40.595	41.545	42.099	42.392	42.844	43.149	43.599	44.437	45.276	45.726	46.031	46.482	46.776	47.33	48.279
239	1	44.4543	0.02797	40.612	41.562	42.116	42.409	42.861	43.166	43.616	44.454	45.293	45.743	46.048	46.499	46.793	47.347	48.297
240	1	44.4713	0.02797	40.627	41.578	42.132	42.425	42.877	43.182	43.632	44.471	45.31	45.76	46.065	46.517	46.811	47.365	48.315
241	1	44.4882	0.02797	40.643	41.593	42.148	42.441	42.894	43.199	43.649	44.488	45.327	45.778	46.083	46.535	46.829	47.383	48.333
242	1	44.505	0.02797	40.658	41.609	42.164	42.457	42.91	43.215	43.665	44.505	45.345	45.795	46.1	46.553	46.846	47.401	48.352
243	1	44.5217	0.02797	40.674	41.625	42.18	42.473	42.926	43.231	43.682	44.522	45.362	45.812	46.118	46.57	46.864	47.419	48.37
244	1	44.5384	0.02796	40.69	41.641	42.196	42.49	42.942	43.248	43.698	44.538	45.378	45.829	46.134	46.587	46.881	47.435	48.387
245	1	44.5549	0.02796	40.705	41.657	42.212	42.506	42.958	43.264	43.715	44.555	45.395	45.846	46.151	46.604	46.898	47.453	48.405
246	1	44.5714	0.02796	40.72	41.672	42.228	42.522	42.974	43.28	43.731	44.571	45.412	45.863	46.168	46.621	46.915	47.471	48.422
247	1	44.5878	0.02796	40.735	41.688	42.243	42.537	42.99	43.296	43.747	44.588	45.429	45.88	46.185	46.638	46.933	47.488	48.44
248	1	44.6041	0.02796	40.75	41.703	42.259	42.553	43.006	43.312	43.763	44.604	45.445	45.897	46.202	46.655	46.95	47.505	48.458
249	1	44.6203	0.02795	40.766	41.719	42.275	42.569	43.022	43.328	43.779	44.62	45.461	45.913	46.219	46.672	46.966	47.522	48.474
250	1	44.6365	0.02795	40.781	41.734	42.29	42.584	43.038	43.343	43.795	44.637	45.478	45.93	46.235	46.689	46.983	47.539	48.492
251	1	44.6525	0.02795	40.796	41.749	42.305	42.6	43.053	43.359	43.811	44.653	45.494	45.946	46.252	46.705	47	47.556	48.509
252	1	44.6685	0.02795	40.81	41.764	42.32	42.615	43.069	43.375	43.826	44.669	45.511	45.962	46.268	46.722	47.017	47.573	48.527
253	1	44.6844	0.02795	40.825	41.779	42.335	42.63	43.084	43.39	43.842	44.684	45.527	45.979	46.285	46.739	47.033	47.59	48.544
254	1	44.7002	0.02795	40.839	41.794	42.35	42.645	43.099	43.405	43.858	44.7	45.543	45.995	46.301	46.755	47.05	47.607	48.561
255	1	44.716	0.02794	40.855	41.81	42.366	42.661	43.115	43.421	43.873	44.716	45.559	46.011	46.317	46.771	47.066	47.622	48.577
256	1	44.7316	0.02794	40.869	41.824	42.381	42.676	43.13	43.436	43.889	44.732	45.575	46.027	46.333	46.787	47.082	47.639	48.594
257	1	44.7472	0.02794	40.884	41.839	42.396	42.691	43.145	43.451	43.904	44.747	45.59	46.043	46.349	46.804	47.099	47.656	48.611
258	1	44.7627	0.02794	40.898	41.853	42.41	42.706	43.16	43.466	43.919	44.763	45.606	46.059	46.365	46.82	47.115	47.672	48.628
259	1	44.7781	0.02794	40.912	41.868	42.425	42.72	43.175	43.481	43.934	44.778	45.622	46.075	46.381	46.836	47.131	47.689	48.644
260	1	44.7935	0.02794	40.926	41.882	42.44	42.735	43.19	43.496	43.949	44.794	45.638	46.091	46.397	46.852	47.147	47.705	48.661
261	1	44.8088	0.02794	40.94	41.896	42.454	42.75	43.204	43.511	43.964	44.809	45.653	46.106	46.413	46.868	47.163	47.721	48.678
262	1	44.824	0.02793	40.955	41.912	42.469	42.765	43.22	43.526	43.98	44.824	45.668	46.122	46.428	46.883	47.179	47.736	48.693
263	1	44.8391	0.02793	40.969	41.926	42.484	42.779	43.234	43.541	43.994	44.839	45.684	46.137	46.444	46.899	47.195	47.753	48.709
264	1	44.8542	0.02793	40.983	41.94	42.498	42.794	43.249	43.556	44.009	44.854	45.699	46.153	46.46	46.915	47.21	47.769	48.726
265	1	44.8691	0.02793	40.996	41.954	42.512	42.808	43.263	43.57	44.024	44.869	45.714	46.168	46.475	46.93	47.226	47.784	48.742
266	1	44.884	0.02793	41.01	41.968	42.526	42.822	43.277	43.585	44.038	44.884	45.73	46.183	46.491	46.946	47.242	47.8	48.758
267	1	44.8989	0.02793	41.024	41.982	42.54	42.836	43.292	43.599	44.053	44.899	45.745	46.199	46.506	46.962	47.257	47.816	48.774
268	1	44.9136	0.02793	41.037	41.995	42.554	42.85	43.306	43.613	44.067	44.914	45.76	46.214	46.521	46.977	47.273	47.832	48.79
269	1	44.9283	0.02793	41.051	42.009	42.568	42.864	43.32	43.628	44.082	44.928	45.775	46.229	46.536	46.992	47.288	47.848	48.806
270	1	44.9429	0.02792	41.065	42.024	42.583	42.879	43.335	43.642	44.097	44.943	45.789	46.243	46.551	47.007	47.303	47.862	48.821
271	1	44.9575	0.02792	41.079	42.037	42.597	42.893	43.349	43.657	44.111	44.958	45.804	46.258	46.566	47.022	47.318	47.878	48.836
272	1	44.972	0.02792	41.092	42.051	42.61	42.907	43.363	43.671	44.125	44.972	45.819	46.273	46.581	47.037	47.334	47.893	48.852
273	1	44.9864	0.02792	41.105	42.064	42.624	42.92	43.377	43.685	44.139	44.986	45.834	46.288	46.596	47.052	47.349	47.908	48.868
274	1	45.0007	0.02792	41.118	42.078	42.638	42.934	43.391	43.699	44.153	45.001	45.848	46.303	46.611	47.067	47.364	47.924	48.883
275	1	45.015	0.02792	41.131	42.091	42.651	42.948	43.404	43.712	44.167	45.015	45.863	46.318	46.626	47.082	47.379	47.939	48.899
276	1	45.0292	0.02792	41.144	42.104	42.665	42.961	43.418	43.726	44.181	45.029	45.877	46.332	46.64	47.097	47.394	47.954	48.914
277	1	45.0433	0.02792	41.157	42.118	42.678	42.975	43.432	43.74	44.195	45.043	45.892	46.347	46.655	47.112	47.409	47.969	48.93
278	1	45.0573	0.02792	41.17	42.131	42.691	42.988	43.445	43.753	44.209	45.057	45.906	46.361	46.669	47.127	47.423	47.984	48.945
279	1	45.0713	0.02791	41.184	42.145	42.705	43.002	43.459	43.768	44.223	45.071	45.92	46.375	46.683	47.14	47.437	47.998	48.959
280	1	45.0853	0.02791	41.197	42.158	42.719	43.016	43.473	43.781	44.237	45.085	45.934	46.389	46.698	47.155	47.452	48.013	48.974
281	1	45.0991	0.02791	41.209	42.171	42.732	43.029	43.486	43.795	44.25	45.099	45.948	46.404	46.712	47.17	47.466	48.027	48.989
282	1	45.1129	0.02791	41.222	42.184	42.745	43.042	43.499	43.808	44.264	45.113	45.962	46.418	46.727	47.184	47.481	48.042	49.004
283	1	45.1267	0.02791	41.235	42.197	42.758	43.055	43.513	43.821	44.277	45.127	45.976	46.432	46.741	47.198	47.496	48.057	49.019
284	1	45.1403	0.02791	41.247	42.209	42.771	43.068	43.526	43.835	44.291	45.14	45.99	46.446	46.755	47.213	47.51	48.071	49.034
285	1	45.1539	0.02791	41.259	42.222	42.784	43.081	43.539	43.848	44.304	45.154	46.004	46.46	46.769	47.227	47.524	48.086	49.048
286	1	45.1674	0.02791	41.272	42.235	42.796	43.094	43.552	43.861	44.317	45.167	46.018	46.474	46.783	47.241	47.538	48.1	49.063
287	1	45.1809	0.02791	41.284	42.247	42.809	43.107	43.565	43.874	44.33	45.181	46.031	46.488	46.797	47.255	47.553	48.114	49.078
288	1	45.1943	0.02791	41.296	42.26	42.822	43.12	43.578	43.887	44.344	45.194	46.045	46.502	46.811	47.269	47.567	48.129	49.092
289	1	45.2077	0.02791	41.309	42.272	42.835	43.132	43.591	43.9	44.357	45.208	46.059	46.515	46.825	47.283	47.581	48.143	49.107
290	1	45.2209	0.02791	41.321	42.285	42.847	43.145	43.603	43.913	44.37	45.221	46.072	46.529	46.838	47.297	47.595	48.157	49.121
291	1	45.2341	0.0279	41.334	42.298	42.86	43.158	43.617	43.926	44.383	45.234	46.085	46.542	46.851	47.31	47.608	48.17	49.134
292	1	45.2473	0.0279	41.346	42.311	42.873	43.171	43.629	43.939	44.396	45.247	46.099	46.556	46.865	47.324	47.622	48.184	49.148
293	1	45.2604	0.0279	41.358	42.323	42.885	43.183	43.642	43.952	44.409	45.26	46.112	46.569	46.879	47.337	47.635	48.198	49.163
294	1	45.2734	0.0279	41.37	42.335	42.898	43.196	43.655	43.964	44.421	45.273	46.125	46.583	46.892	47.351	47.649	48.212	49.177
295	1	45.2864	0.0279	41.382	42.347	42.91	43.208	43.667	43.977	44.434	45.286	46.139	46.596	46.906	47.365	47.663	48.226	49.191
296	1	45.2993	0.0279	41.394	42.359	42.922	43.22	43.68	43.989	44.447	45.299	46.152	46.609	46.919	47.378	47.676	48.239	49.205
297	1	45.3121	0.0279	41.405	42.371	42.934	43.233	43.692	44.002	44.459	45.312	46.165	46.622	46.932	47.392	47.69	48.253	49.219
298	1	45.3249	0.0279	41.417	42.383	42.947	43.245	43.704	44.014	44.472	45.325	46.178	46.636	46.946	47.405	47.703	48.267	49.233
299	1	45.3377	0.0279	41.429	42.395	42.959	43.257	43.717	44.027	44.485	45.338	46.191	46.649	46.959	47.418	47.717	48.28	49.247
300	1	45.3503	0.0279	41.44	42.407	42.971	43.269	43.729	44.039	44.497	45.35	46.204	46.662	46.972	47.431	47.73	48.294	49.26
301	1	45.3629	0.0279	41.452	42.419	42.983	43.281	43.741	44.051	44.509	45.363	46.217	46.675	46.985	47.445	47.743	48.307	49.274
302	1	45.3755	0.0279	41.463	42.43	42.994	43.293	43.753	44.063	44.522	45.376	46.229	46.688	46.998	47.458	47.757	48.321	49.288
303	1	45.388	0.0279	41.475	42.442	43.006	43.305	43.765	44.076	44.534	45.388	46.242	46.7	47.011	47.471	47.77	48.334	49.301
304	1	45.4004	0.0279	41.486	42.454	43.018	43.317	43.777	44.088	44.546	45.4	46.255	46.713	47.024	47.484	47.783	48.347	49.315
305	1	45.4128	0.0279	41.497	42.465	43.03	43.329	43.789	44.1	44.558	45.413	46.267	46.726	47.037	47.497	47.796	48.36	49.328
306	1	45.4251	0.0279	41.509	42.477	43.041	43.34	43.801	44.112	44.57	45.425	46.28	46.739	47.049	47.51	47.809	48.373	49.342
307	1	45.4374	0.02789	41.521	42.489	43.054	43.353	43.813	44.124	44.583	45.437	46.292	46.751	47.061	47.522	47.821	48.385	49.353
308	1	45.4496	0.02789	41.532	42.501	43.066	43.365	43.825	44.136	44.595	45.45	46.305	46.763	47.074	47.535	47.834	48.398	49.367
309	1	45.4618	0.02789	41.544	42.512	43.077	43.376	43.837	44.148	44.607	45.462	46.317	46.776	47.087	47.547	47.847	48.411	49.38
310	1	45.4739	0.02789	41.555	42.523	43.089	43.388	43.849	44.159	44.618	45.474	46.329	46.788	47.099	47.56	47.859	48.424	49.393
311	1	45.4859	0.02789	41.566	42.535	43.1	43.399	43.86	44.171	44.63	45.486	46.342	46.801	47.112	47.573	47.872	48.437	49.406
312	1	45.4979	0.02789	41.577	42.546	43.111	43.411	43.872	44.183	44.642	45.498	46.354	46.813	47.124	47.585	47.885	48.45	49.419
313	1	45.5098	0.02789	41.587	42.557	43.123	43.422	43.883	44.194	44.654	45.51	46.366	46.825	47.136	47.598	47.897	48.463	49.432
314	1	45.5217	0.02789	41.598	42.568	43.134	43.433	43.895	44.206	44.665	45.522	46.378	46.838	47.149	47.61	47.91	48.475	49.445
315	1	45.5336	0.02789	41.609	42.579	43.145	43.445	43.906	44.217	44.677	45.534	46.39	46.85	47.161	47.622	47.922	48.488	49.458
316	1	45.5453	0.02789	41.62	42.59	43.156	43.456	43.917	44.229	44.689	45.545	46.402	46.862	47.173	47.635	47.934	48.5	49.471
317	1	45.5571	0.02789	41.631	42.601	43.167	43.467	43.929	44.24	44.7	45.557	46.414	46.874	47.185	47.647	47.947	48.513	49.484
318	1	45.5687	0.02789	41.641	42.612	43.178	43.478	43.94	44.251	44.711	45.569	46.426	46.886	47.197	47.659	47.959	48.525	49.496
319	1	45.5803	0.02789	41.652	42.623	43.189	43.489	43.951	44.263	44.723	45.58	46.438	46.898	47.209	47.671	47.971	48.538	49.509
320	1	45.5919	0.02789	41.662	42.634	43.2	43.5	43.962	44.274	44.734	45.592	46.45	46.91	47.221	47.683	47.983	48.55	49.521
321	1	45.6034	0.02789	41.673	42.645	43.211	43.511	43.973	44.285	44.746	45.603	46.461	46.922	47.233	47.695	47.996	48.562	49.534
322	1	45.6149	0.02789	41.684	42.655	43.222	43.522	43.985	44.296	44.757	45.615	46.473	46.933	47.245	47.707	48.008	48.574	49.546
323	1	45.6263	0.02789	41.694	42.666	43.233	43.533	43.996	44.307	44.768	45.626	46.485	46.945	47.257	47.719	48.02	48.587	49.559
324	1	45.6376	0.02789	41.704	42.677	43.244	43.544	44.006	44.318	44.779	45.638	46.496	46.957	47.269	47.731	48.032	48.599	49.571
325	1	45.6489	0.02789	41.715	42.687	43.254	43.555	44.017	44.329	44.79	45.649	46.508	46.968	47.281	47.743	48.043	48.611	49.583
326	1	45.6602	0.02789	41.725	42.698	43.265	43.566	44.028	44.34	44.801	45.66	46.519	46.98	47.292	47.755	48.055	48.623	49.595
327	1	45.6714	0.02789	41.735	42.708	43.276	43.576	44.039	44.351	44.812	45.671	46.531	46.992	47.304	47.767	48.067	48.635	49.608
328	1	45.6826	0.02789	41.745	42.719	43.286	43.587	44.05	44.362	44.823	45.683	46.542	47.003	47.315	47.778	48.079	48.647	49.62
329	1	45.6937	0.02789	41.756	42.729	43.297	43.598	44.06	44.373	44.834	45.694	46.553	47.015	47.327	47.79	48.091	48.658	49.632
330	1	45.7047	0.02789	41.766	42.739	43.307	43.608	44.071	44.384	44.845	45.705	46.564	47.026	47.338	47.801	48.102	48.67	49.644
331	1	45.7158	0.02789	41.776	42.75	43.318	43.619	44.082	44.394	44.856	45.716	46.576	47.037	47.35	47.813	48.114	48.682	49.656
332	1	45.7267	0.02789	41.786	42.76	43.328	43.629	44.092	44.405	44.867	45.727	46.587	47.048	47.361	47.824	48.125	48.694	49.668
333	1	45.7376	0.02789	41.796	42.77	43.338	43.639	44.103	44.416	44.877	45.738	46.598	47.06	47.372	47.836	48.137	48.705	49.68
334	1	45.7485	0.02789	41.806	42.78	43.349	43.65	44.113	44.426	44.888	45.749	46.609	47.071	47.384	47.847	48.148	48.717	49.691
335	1	45.7593	0.02789	41.815	42.79	43.359	43.66	44.124	44.437	44.898	45.759	46.62	47.082	47.395	47.859	48.16	48.728	49.703
336	1	45.7701	0.02789	41.825	42.8	43.369	43.67	44.134	44.447	44.909	45.77	46.631	47.093	47.406	47.87	48.171	48.74	49.715
337	1	45.7808	0.02789	41.835	42.81	43.379	43.681	44.144	44.457	44.92	45.781	46.642	47.104	47.417	47.881	48.182	48.751	49.726
338	1	45.7915	0.02789	41.845	42.82	43.389	43.691	44.155	44.468	44.93	45.792	46.653	47.115	47.428	47.892	48.194	48.763	49.738
339	1	45.8022	0.02789	41.855	42.83	43.4	43.701	44.165	44.478	44.941	45.802	46.664	47.126	47.439	47.903	48.205	48.774	49.75
340	1	45.8128	0.02789	41.864	42.84	43.41	43.711	44.175	44.489	44.951	45.813	46.675	47.137	47.45	47.914	48.216	48.785	49.761
341	1	45.8233	0.02788	41.875	42.851	43.42	43.722	44.186	44.499	44.962	45.823	46.685	47.147	47.461	47.925	48.226	48.795	49.771
342	1	45.8338	0.02788	41.885	42.861	43.43	43.732	44.196	44.509	44.972	45.834	46.696	47.158	47.471	47.936	48.237	48.807	49.783
343	1	45.8443	0.02788	41.895	42.871	43.44	43.742	44.206	44.52	44.982	45.844	46.706	47.169	47.482	47.947	48.248	48.818	49.794
344	1	45.8547	0.02788	41.904	42.881	43.45	43.752	44.216	44.53	44.992	45.855	46.717	47.18	47.493	47.958	48.259	48.829	49.805
345	1	45.8651	0.02788	41.914	42.89	43.46	43.762	44.226	44.54	45.003	45.865	46.728	47.19	47.504	47.968	48.27	48.84	49.817
346	1	45.8754	0.02788	41.923	42.9	43.47	43.772	44.236	44.55	45.013	45.875	46.738	47.201	47.515	47.979	48.281	48.851	49.828
347	1	45.8857	0.02788	41.932	42.91	43.48	43.781	44.246	44.56	45.023	45.886	46.749	47.212	47.525	47.99	48.292	48.862	49.839
348	1	45.8959	0.02788	41.942	42.919	43.489	43.791	44.256	44.57	45.033	45.896	46.759	47.222	47.536	48.001	48.303	48.873	49.85
349	1	45.9061	0.02788	41.951	42.929	43.499	43.801	44.266	44.58	45.043	45.906	46.769	47.233	47.546	48.011	48.313	48.884	49.861
350	1	45.9163	0.02788	41.96	42.938	43.509	43.811	44.276	44.59	45.053	45.916	46.78	47.243	47.557	48.022	48.324	48.894	49.872
351	1	45.9264	0.02788	41.97	42.948	43.518	43.82	44.285	44.599	45.063	45.926	46.79	47.253	47.567	48.033	48.335	48.905	49.883
352	1	45.9364	0.02788	41.979	42.957	43.528	43.83	44.295	44.609	45.073	45.936	46.8	47.264	47.578	48.043	48.345	48.916	49.894
353	1	45.9465	0.02788	41.988	42.966	43.537	43.839	44.305	44.619	45.082	45.947	46.811	47.274	47.588	48.054	48.356	48.927	49.905
354	1	45.9565	0.02788	41.997	42.976	43.547	43.849	44.314	44.629	45.092	45.957	46.821	47.284	47.599	48.064	48.366	48.937	49.916
355	1	45.9664	0.02788	42.006	42.985	43.556	43.858	44.324	44.638	45.102	45.966	46.831	47.295	47.609	48.074	48.377	48.948	49.927
356	1	45.9763	0.02788	42.015	42.994	43.565	43.868	44.334	44.648	45.112	45.976	46.841	47.305	47.619	48.085	48.387	48.958	49.937
357	1	45.9862	0.02788	42.024	43.004	43.575	43.877	44.343	44.657	45.121	45.986	46.851	47.315	47.629	48.095	48.398	48.969	49.948
358	1	45.996	0.02788	42.033	43.013	43.584	43.887	44.353	44.667	45.131	45.996	46.861	47.325	47.639	48.105	48.408	48.979	49.959
359	1	46.0058	0.02788	42.042	43.022	43.593	43.896	44.362	44.676	45.141	46.006	46.871	47.335	47.65	48.116	48.418	48.99	49.969
