Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
180	-0.1384	16.9055	0.09041	12.852	13.74	14.29	14.591	15.07	15.403	15.909	16.906	17.973	18.578	19	19.647	20.08	20.928	22.479
181	-0.1401	16.9066	0.09039	12.855	13.742	14.292	14.593	15.071	15.404	15.911	16.907	17.974	18.579	19.001	19.648	20.081	20.929	22.48
182	-0.1418	16.9077	0.09037	12.857	13.744	14.294	14.595	15.073	15.405	15.912	16.908	17.975	18.58	19.002	19.649	20.082	20.93	22.482
183	-0.1436	16.9086	0.09035	12.859	13.746	14.295	14.596	15.074	15.407	15.913	16.909	17.976	18.58	19.003	19.649	20.083	20.931	22.483
184	-0.1453	16.9095	0.09033	12.862	13.748	14.297	14.598	15.076	15.408	15.914	16.91	17.977	18.581	19.003	19.65	20.084	20.932	22.485
185	-0.147	16.9102	0.09032	12.863	13.749	14.298	14.599	15.077	15.409	15.915	16.91	17.977	18.582	19.004	19.651	20.084	20.933	22.486
186	-0.1487	16.9109	0.0903	12.865	13.751	14.3	14.6	15.078	15.41	15.916	16.911	17.978	18.582	19.005	19.651	20.085	20.934	22.488
187	-0.1503	16.9116	0.09028	12.867	13.753	14.301	14.602	15.079	15.411	15.917	16.912	17.978	18.583	19.005	19.652	20.086	20.935	22.488
188	-0.152	16.9121	0.09026	12.869	13.754	14.302	14.603	15.08	15.412	15.918	16.912	17.979	18.583	19.006	19.652	20.086	20.935	22.489
189	-0.1537	16.9125	0.09024	12.871	13.756	14.304	14.604	15.081	15.413	15.918	16.913	17.979	18.583	19.006	19.652	20.086	20.935	22.49
190	-0.1554	16.9129	0.09023	12.873	13.757	14.304	14.605	15.082	15.413	15.919	16.913	17.979	18.584	19.006	19.653	20.087	20.936	22.491
191	-0.157	16.9132	0.09021	12.875	13.758	14.306	14.606	15.082	15.414	15.919	16.913	17.98	18.584	19.006	19.653	20.087	20.936	22.492
192	-0.1587	16.9135	0.09019	12.876	13.759	14.307	14.607	15.083	15.415	15.92	16.914	17.98	18.584	19.006	19.653	20.087	20.937	22.492
193	-0.1603	16.9136	0.09017	12.878	13.76	14.308	14.608	15.084	15.415	15.92	16.914	17.98	18.584	19.006	19.653	20.087	20.936	22.492
194	-0.1619	16.9137	0.09016	12.879	13.761	14.308	14.608	15.084	15.416	15.921	16.914	17.98	18.584	19.006	19.653	20.087	20.937	22.493
195	-0.1635	16.9137	0.09014	12.881	13.762	14.309	14.609	15.085	15.416	15.921	16.914	17.979	18.583	19.006	19.653	20.087	20.937	22.493
196	-0.1652	16.9136	0.09012	12.882	13.763	14.31	14.609	15.085	15.416	15.921	16.914	17.979	18.583	19.005	19.652	20.086	20.936	22.493
197	-0.1668	16.9135	0.09011	12.883	13.764	14.31	14.61	15.085	15.417	15.921	16.914	17.979	18.583	19.005	19.652	20.086	20.936	22.494
198	-0.1684	16.9133	0.09009	12.885	13.765	14.311	14.61	15.086	15.417	15.921	16.913	17.979	18.582	19.005	19.652	20.086	20.936	22.494
199	-0.17	16.913	0.09007	12.886	13.766	14.312	14.611	15.086	15.417	15.921	16.913	17.978	18.582	19.004	19.651	20.085	20.935	22.493
200	-0.1715	16.9127	0.09006	12.887	13.766	14.312	14.611	15.086	15.417	15.921	16.913	17.978	18.581	19.004	19.651	20.085	20.935	22.494
201	-0.1731	16.9122	0.09004	12.888	13.767	14.312	14.611	15.086	15.417	15.921	16.912	17.977	18.581	19.003	19.65	20.084	20.934	22.493
202	-0.1747	16.9118	0.09002	12.889	13.768	14.313	14.612	15.086	15.417	15.921	16.912	17.976	18.58	19.002	19.649	20.083	20.934	22.492
203	-0.1763	16.9112	0.09001	12.89	13.768	14.313	14.612	15.086	15.417	15.92	16.911	17.976	18.579	19.001	19.648	20.082	20.933	22.492
204	-0.1778	16.9106	0.08999	12.891	13.769	14.313	14.612	15.086	15.416	15.92	16.911	17.975	18.578	19.001	19.647	20.081	20.932	22.492
205	-0.1794	16.9099	0.08997	12.892	13.769	14.313	14.612	15.086	15.416	15.919	16.91	17.974	18.577	18.999	19.646	20.08	20.931	22.491
206	-0.1809	16.9091	0.08996	12.892	13.769	14.313	14.612	15.086	15.416	15.919	16.909	17.973	18.576	18.998	19.645	20.079	20.93	22.49
207	-0.1824	16.9083	0.08994	12.893	13.77	14.314	14.612	15.086	15.415	15.918	16.908	17.972	18.575	18.997	19.644	20.078	20.929	22.489
208	-0.184	16.9074	0.08992	12.894	13.77	14.314	14.612	15.085	15.415	15.918	16.907	17.971	18.574	18.996	19.643	20.077	20.928	22.488
209	-0.1855	16.9065	0.08991	12.894	13.77	14.313	14.611	15.085	15.415	15.917	16.907	17.97	18.573	18.995	19.642	20.076	20.927	22.487
210	-0.187	16.9055	0.08989	12.895	13.77	14.313	14.611	15.084	15.414	15.916	16.906	17.968	18.571	18.993	19.64	20.074	20.925	22.486
211	-0.1885	16.9044	0.08988	12.895	13.77	14.313	14.611	15.084	15.413	15.916	16.904	17.967	18.57	18.992	19.639	20.073	20.924	22.485
212	-0.19	16.9033	0.08986	12.896	13.77	14.313	14.61	15.083	15.413	15.915	16.903	17.966	18.569	18.991	19.637	20.071	20.922	22.484
213	-0.1915	16.9021	0.08984	12.896	13.77	14.313	14.61	15.083	15.412	15.914	16.902	17.964	18.567	18.989	19.636	20.07	20.921	22.482
214	-0.193	16.9008	0.08983	12.896	13.77	14.312	14.609	15.082	15.411	15.913	16.901	17.963	18.566	18.988	19.634	20.068	20.919	22.481
215	-0.1945	16.8995	0.08981	12.897	13.77	14.312	14.609	15.081	15.41	15.912	16.9	17.961	18.564	18.986	19.632	20.066	20.917	22.479
216	-0.196	16.8981	0.0898	12.897	13.77	14.311	14.608	15.08	15.409	15.911	16.898	17.96	18.562	18.984	19.631	20.065	20.916	22.478
217	-0.1975	16.8967	0.08978	12.897	13.769	14.311	14.608	15.08	15.408	15.91	16.897	17.958	18.56	18.982	19.629	20.063	20.914	22.476
218	-0.1989	16.8952	0.08976	12.897	13.769	14.31	14.607	15.079	15.407	15.908	16.895	17.956	18.559	18.98	19.627	20.06	20.912	22.474
219	-0.2004	16.8937	0.08975	12.897	13.769	14.31	14.606	15.078	15.406	15.907	16.894	17.955	18.557	18.978	19.625	20.059	20.91	22.473
220	-0.2018	16.8921	0.08973	12.898	13.768	14.309	14.606	15.077	15.405	15.906	16.892	17.953	18.555	18.976	19.623	20.056	20.908	22.47
221	-0.2033	16.8905	0.08972	12.897	13.768	14.308	14.605	15.076	15.404	15.905	16.891	17.951	18.553	18.975	19.621	20.055	20.906	22.469
222	-0.2047	16.8888	0.0897	12.898	13.768	14.308	14.604	15.075	15.403	15.903	16.889	17.949	18.551	18.972	19.618	20.052	20.903	22.466
223	-0.2062	16.887	0.08969	12.897	13.767	14.307	14.603	15.074	15.402	15.902	16.887	17.947	18.549	18.97	19.616	20.05	20.901	22.465
224	-0.2076	16.8852	0.08967	12.897	13.766	14.306	14.602	15.072	15.4	15.9	16.885	17.945	18.547	18.968	19.614	20.048	20.899	22.462
225	-0.209	16.8834	0.08966	12.897	13.766	14.305	14.601	15.071	15.399	15.899	16.883	17.943	18.544	18.966	19.612	20.046	20.897	22.46
226	-0.2104	16.8814	0.08964	12.897	13.765	14.304	14.6	15.07	15.397	15.897	16.881	17.941	18.542	18.963	19.609	20.043	20.894	22.457
227	-0.2119	16.8795	0.08963	12.896	13.764	14.303	14.599	15.069	15.396	15.895	16.88	17.938	18.54	18.961	19.607	20.041	20.892	22.456
228	-0.2133	16.8775	0.08961	12.896	13.763	14.302	14.598	15.067	15.395	15.894	16.878	17.936	18.537	18.958	19.604	20.038	20.889	22.453
229	-0.2147	16.8754	0.0896	12.896	13.762	14.301	14.596	15.066	15.393	15.892	16.875	17.934	18.535	18.956	19.602	20.035	20.887	22.451
230	-0.2161	16.8733	0.08958	12.895	13.762	14.3	14.595	15.064	15.391	15.89	16.873	17.931	18.532	18.953	19.599	20.033	20.884	22.448
231	-0.2175	16.8712	0.08957	12.895	13.761	14.299	14.594	15.063	15.39	15.888	16.871	17.929	18.53	18.951	19.596	20.03	20.881	22.445
232	-0.2188	16.869	0.08955	12.895	13.76	14.297	14.592	15.061	15.388	15.887	16.869	17.927	18.527	18.948	19.594	20.027	20.878	22.442
233	-0.2202	16.8667	0.08954	12.894	13.759	14.296	14.591	15.06	15.386	15.885	16.867	17.924	18.525	18.945	19.591	20.024	20.875	22.44
234	-0.2216	16.8644	0.08952	12.893	13.758	14.295	14.59	15.058	15.385	15.883	16.864	17.921	18.522	18.943	19.588	20.021	20.872	22.436
235	-0.223	16.8621	0.08951	12.893	13.757	14.293	14.588	15.056	15.383	15.881	16.862	17.919	18.519	18.94	19.585	20.019	20.87	22.434
236	-0.2243	16.8597	0.08949	12.892	13.756	14.292	14.587	15.055	15.381	15.879	16.86	17.916	18.516	18.937	19.582	20.015	20.866	22.43
237	-0.2257	16.8572	0.08948	12.891	13.754	14.291	14.585	15.053	15.379	15.876	16.857	17.913	18.514	18.934	19.579	20.012	20.863	22.428
238	-0.227	16.8548	0.08947	12.89	13.753	14.289	14.583	15.051	15.377	15.874	16.855	17.911	18.511	18.931	19.576	20.01	20.86	22.425
239	-0.2284	16.8522	0.08945	12.89	13.752	14.288	14.582	15.049	15.375	15.872	16.852	17.908	18.508	18.928	19.573	20.006	20.857	22.421
240	-0.2297	16.8497	0.08944	12.889	13.751	14.286	14.58	15.047	15.373	15.87	16.85	17.905	18.505	18.925	19.57	20.003	20.854	22.419
241	-0.2311	16.8471	0.08942	12.888	13.749	14.285	14.578	15.045	15.371	15.868	16.847	17.902	18.502	18.922	19.567	20	20.85	22.415
242	-0.2324	16.8444	0.08941	12.887	13.748	14.283	14.576	15.043	15.369	15.865	16.844	17.899	18.499	18.919	19.563	19.996	20.847	22.412
243	-0.2337	16.8417	0.08939	12.886	13.747	14.281	14.575	15.041	15.367	15.863	16.842	17.896	18.495	18.915	19.56	19.993	20.843	22.408
244	-0.2351	16.839	0.08938	12.885	13.745	14.28	14.573	15.039	15.364	15.861	16.839	17.893	18.492	18.912	19.557	19.99	20.84	22.405
245	-0.2364	16.8362	0.08937	12.884	13.744	14.278	14.571	15.037	15.362	15.858	16.836	17.89	18.489	18.909	19.553	19.986	20.837	22.402
246	-0.2377	16.8334	0.08935	12.883	13.742	14.276	14.569	15.035	15.36	15.856	16.833	17.887	18.486	18.906	19.55	19.983	20.833	22.398
247	-0.239	16.8305	0.08934	12.882	13.741	14.274	14.567	15.033	15.358	15.853	16.831	17.884	18.483	18.902	19.546	19.979	20.829	22.394
248	-0.2403	16.8276	0.08932	12.881	13.739	14.272	14.565	15.031	15.355	15.851	16.828	17.88	18.479	18.899	19.543	19.975	20.825	22.39
249	-0.2416	16.8247	0.08931	12.88	13.737	14.27	14.563	15.028	15.353	15.848	16.825	17.877	18.476	18.895	19.539	19.972	20.822	22.387
250	-0.2429	16.8217	0.0893	12.879	13.736	14.268	14.561	15.026	15.35	15.845	16.822	17.874	18.472	18.892	19.536	19.968	20.818	22.383
251	-0.2442	16.8187	0.08928	12.878	13.734	14.267	14.559	15.024	15.348	15.843	16.819	17.871	18.469	18.888	19.532	19.964	20.814	22.379
252	-0.2455	16.8157	0.08927	12.876	13.732	14.265	14.557	15.022	15.346	15.84	16.816	17.867	18.465	18.885	19.528	19.961	20.811	22.375
253	-0.2467	16.8126	0.08926	12.875	13.731	14.262	14.555	15.019	15.343	15.837	16.813	17.864	18.462	18.881	19.525	19.957	20.807	22.372
254	-0.248	16.8095	0.08924	12.874	13.729	14.261	14.553	15.017	15.341	15.835	16.81	17.86	18.458	18.877	19.521	19.953	20.803	22.367
255	-0.2493	16.8063	0.08923	12.872	13.727	14.258	14.55	15.014	15.338	15.832	16.806	17.857	18.455	18.874	19.517	19.949	20.799	22.364
256	-0.2505	16.8031	0.08921	12.871	13.725	14.256	14.548	15.012	15.335	15.829	16.803	17.853	18.451	18.87	19.513	19.945	20.794	22.359
257	-0.2518	16.7999	0.0892	12.87	13.723	14.254	14.546	15.009	15.333	15.826	16.8	17.85	18.447	18.866	19.509	19.941	20.791	22.355
258	-0.2531	16.7967	0.08919	12.868	13.721	14.252	14.543	15.007	15.33	15.823	16.797	17.846	18.444	18.862	19.505	19.937	20.787	22.351
259	-0.2543	16.7934	0.08917	12.867	13.72	14.25	14.541	15.004	15.327	15.82	16.793	17.843	18.44	18.858	19.501	19.933	20.782	22.347
260	-0.2556	16.79	0.08916	12.865	13.718	14.248	14.539	15.002	15.324	15.817	16.79	17.839	18.436	18.854	19.497	19.929	20.778	22.343
261	-0.2568	16.7867	0.08915	12.864	13.716	14.245	14.536	14.999	15.322	15.814	16.787	17.835	18.432	18.851	19.493	19.925	20.774	22.339
262	-0.258	16.7833	0.08913	12.862	13.714	14.243	14.534	14.996	15.319	15.811	16.783	17.832	18.428	18.846	19.489	19.921	20.769	22.334
263	-0.2593	16.7799	0.08912	12.861	13.712	14.241	14.531	14.994	15.316	15.808	16.78	17.828	18.424	18.843	19.485	19.917	20.765	22.33
264	-0.2605	16.7764	0.08911	12.859	13.709	14.238	14.529	14.991	15.313	15.805	16.776	17.824	18.42	18.839	19.481	19.912	20.761	22.325
265	-0.2617	16.773	0.08909	12.858	13.707	14.236	14.526	14.988	15.31	15.802	16.773	17.82	18.416	18.834	19.476	19.908	20.756	22.32
266	-0.263	16.7695	0.08908	12.856	13.705	14.234	14.524	14.985	15.307	15.799	16.77	17.817	18.412	18.83	19.472	19.904	20.752	22.316
267	-0.2642	16.7659	0.08907	12.854	13.703	14.231	14.521	14.983	15.304	15.796	16.766	17.813	18.408	18.826	19.468	19.899	20.748	22.312
268	-0.2654	16.7624	0.08906	12.852	13.701	14.229	14.518	14.98	15.301	15.793	16.762	17.809	18.404	18.822	19.464	19.895	20.744	22.308
269	-0.2666	16.7588	0.08904	12.851	13.699	14.226	14.516	14.977	15.299	15.789	16.759	17.805	18.4	18.818	19.459	19.891	20.739	22.302
270	-0.2678	16.7551	0.08903	12.849	13.696	14.224	14.513	14.974	15.295	15.786	16.755	17.801	18.396	18.814	19.455	19.886	20.734	22.298
271	-0.269	16.7515	0.08902	12.847	13.694	14.221	14.511	14.971	15.292	15.783	16.752	17.797	18.392	18.809	19.451	19.882	20.73	22.293
272	-0.2702	16.7478	0.089	12.845	13.692	14.219	14.508	14.968	15.289	15.78	16.748	17.793	18.388	18.805	19.446	19.877	20.725	22.288
273	-0.2714	16.7441	0.08899	12.843	13.69	14.216	14.505	14.965	15.286	15.776	16.744	17.789	18.383	18.801	19.441	19.873	20.72	22.284
274	-0.2726	16.7404	0.08898	12.841	13.687	14.213	14.502	14.962	15.283	15.773	16.74	17.785	18.379	18.796	19.437	19.868	20.716	22.279
275	-0.2737	16.7367	0.08897	12.839	13.685	14.211	14.5	14.959	15.28	15.77	16.737	17.781	18.375	18.792	19.433	19.864	20.711	22.274
276	-0.2749	16.7329	0.08895	12.838	13.683	14.208	14.497	14.956	15.277	15.766	16.733	17.776	18.371	18.788	19.428	19.859	20.706	22.269
277	-0.2761	16.7291	0.08894	12.836	13.68	14.205	14.494	14.953	15.274	15.763	16.729	17.772	18.366	18.783	19.423	19.854	20.701	22.264
278	-0.2773	16.7253	0.08893	12.834	13.678	14.203	14.491	14.95	15.27	15.759	16.725	17.768	18.362	18.779	19.419	19.85	20.697	22.26
279	-0.2784	16.7214	0.08892	12.832	13.675	14.2	14.488	14.947	15.267	15.756	16.721	17.764	18.358	18.774	19.414	19.845	20.692	22.255
280	-0.2796	16.7176	0.0889	12.83	13.673	14.197	14.485	14.944	15.264	15.752	16.718	17.76	18.353	18.77	19.41	19.84	20.687	22.249
281	-0.2808	16.7137	0.08889	12.828	13.67	14.194	14.482	14.941	15.261	15.749	16.714	17.755	18.349	18.765	19.405	19.835	20.682	22.244
282	-0.2819	16.7098	0.08888	12.826	13.668	14.192	14.479	14.938	15.257	15.745	16.71	17.751	18.345	18.761	19.4	19.831	20.677	22.24
283	-0.2831	16.7059	0.08887	12.824	13.665	14.189	14.477	14.934	15.254	15.742	16.706	17.747	18.34	18.756	19.396	19.826	20.672	22.235
284	-0.2842	16.7019	0.08885	12.822	13.663	14.186	14.474	14.931	15.251	15.738	16.702	17.743	18.335	18.751	19.391	19.821	20.667	22.229
285	-0.2854	16.698	0.08884	12.82	13.66	14.183	14.471	14.928	15.247	15.735	16.698	17.738	18.331	18.747	19.386	19.816	20.662	22.224
286	-0.2865	16.694	0.08883	12.817	13.657	14.18	14.468	14.925	15.244	15.731	16.694	17.734	18.327	18.742	19.381	19.811	20.657	22.219
287	-0.2876	16.69	0.08882	12.815	13.655	14.177	14.465	14.922	15.24	15.728	16.69	17.73	18.322	18.738	19.377	19.806	20.652	22.214
288	-0.2888	16.686	0.08881	12.813	13.652	14.174	14.461	14.918	15.237	15.724	16.686	17.725	18.318	18.733	19.372	19.802	20.647	22.209
289	-0.2899	16.682	0.08879	12.811	13.65	14.172	14.459	14.915	15.234	15.72	16.682	17.721	18.313	18.728	19.367	19.796	20.642	22.203
290	-0.291	16.6779	0.08878	12.809	13.647	14.169	14.455	14.912	15.23	15.717	16.678	17.716	18.308	18.724	19.362	19.792	20.637	22.198
291	-0.2922	16.6739	0.08877	12.807	13.644	14.166	14.452	14.908	15.227	15.713	16.674	17.712	18.304	18.719	19.357	19.787	20.632	22.193
292	-0.2933	16.6698	0.08876	12.804	13.642	14.163	14.449	14.905	15.223	15.709	16.67	17.708	18.299	18.714	19.352	19.782	20.627	22.188
293	-0.2944	16.6657	0.08874	12.802	13.639	14.16	14.446	14.902	15.22	15.706	16.666	17.703	18.294	18.709	19.347	19.776	20.621	22.182
294	-0.2955	16.6616	0.08873	12.8	13.636	14.157	14.443	14.899	15.216	15.702	16.662	17.699	18.29	18.705	19.342	19.772	20.616	22.177
295	-0.2966	16.6575	0.08872	12.798	13.634	14.154	14.44	14.895	15.213	15.698	16.658	17.694	18.285	18.7	19.337	19.767	20.611	22.172
296	-0.2977	16.6534	0.08871	12.795	13.631	14.151	14.437	14.892	15.209	15.694	16.653	17.69	18.281	18.695	19.333	19.762	20.606	22.167
297	-0.2988	16.6492	0.0887	12.793	13.628	14.148	14.434	14.888	15.206	15.691	16.649	17.685	18.276	18.69	19.328	19.757	20.601	22.161
298	-0.2999	16.6451	0.08869	12.791	13.625	14.145	14.43	14.885	15.202	15.687	16.645	17.681	18.271	18.686	19.323	19.752	20.596	22.156
299	-0.301	16.6409	0.08867	12.789	13.623	14.142	14.427	14.882	15.199	15.683	16.641	17.676	18.266	18.681	19.317	19.746	20.59	22.15
300	-0.3021	16.6367	0.08866	12.786	13.62	14.139	14.424	14.878	15.195	15.679	16.637	17.672	18.262	18.676	19.313	19.741	20.585	22.145
301	-0.3032	16.6326	0.08865	12.784	13.617	14.136	14.421	14.875	15.192	15.676	16.633	17.667	18.257	18.671	19.308	19.736	20.58	22.139
302	-0.3043	16.6284	0.08864	12.782	13.614	14.133	14.418	14.871	15.188	15.672	16.628	17.663	18.252	18.666	19.303	19.731	20.575	22.134
303	-0.3053	16.6242	0.08863	12.779	13.611	14.13	14.414	14.868	15.184	15.668	16.624	17.658	18.248	18.661	19.298	19.726	20.57	22.129
304	-0.3064	16.62	0.08862	12.777	13.609	14.126	14.411	14.864	15.181	15.664	16.62	17.654	18.243	18.657	19.293	19.721	20.565	22.123
305	-0.3075	16.6157	0.0886	12.775	13.606	14.123	14.408	14.861	15.177	15.66	16.616	17.649	18.238	18.651	19.287	19.716	20.559	22.117
306	-0.3086	16.6115	0.08859	12.772	13.603	14.12	14.405	14.858	15.174	15.657	16.612	17.644	18.233	18.647	19.282	19.71	20.554	22.112
307	-0.3096	16.6073	0.08858	12.77	13.6	14.117	14.401	14.854	15.17	15.653	16.607	17.64	18.228	18.642	19.277	19.705	20.548	22.107
308	-0.3107	16.603	0.08857	12.767	13.597	14.114	14.398	14.85	15.166	15.649	16.603	17.635	18.224	18.637	19.272	19.7	20.543	22.101
309	-0.3118	16.5988	0.08856	12.765	13.594	14.111	14.395	14.847	15.163	15.645	16.599	17.63	18.219	18.632	19.267	19.695	20.538	22.096
310	-0.3128	16.5945	0.08855	12.763	13.591	14.108	14.392	14.843	15.159	15.641	16.595	17.626	18.214	18.627	19.262	19.69	20.532	22.09
311	-0.3139	16.5903	0.08854	12.76	13.589	14.105	14.388	14.84	15.155	15.637	16.59	17.621	18.209	18.622	19.257	19.685	20.527	22.085
312	-0.3149	16.586	0.08852	12.758	13.586	14.102	14.385	14.837	15.152	15.633	16.586	17.616	18.204	18.617	19.252	19.679	20.521	22.079
313	-0.316	16.5817	0.08851	12.756	13.583	14.098	14.382	14.833	15.148	15.629	16.582	17.612	18.199	18.612	19.247	19.674	20.516	22.073
314	-0.317	16.5774	0.0885	12.753	13.58	14.095	14.378	14.829	15.144	15.626	16.577	17.607	18.195	18.607	19.242	19.669	20.511	22.068
315	-0.3181	16.5731	0.08849	12.751	13.577	14.092	14.375	14.826	15.141	15.622	16.573	17.602	18.19	18.602	19.237	19.664	20.505	22.062
316	-0.3191	16.5688	0.08848	12.748	13.574	14.089	14.372	14.822	15.137	15.618	16.569	17.598	18.185	18.597	19.231	19.659	20.5	22.057
317	-0.3201	16.5645	0.08847	12.745	13.571	14.086	14.368	14.819	15.133	15.614	16.565	17.593	18.18	18.592	19.226	19.653	20.495	22.051
318	-0.3212	16.5602	0.08846	12.743	13.568	14.082	14.365	14.815	15.129	15.61	16.56	17.589	18.175	18.587	19.221	19.648	20.489	22.046
319	-0.3222	16.5559	0.08845	12.74	13.565	14.079	14.362	14.812	15.126	15.606	16.556	17.584	18.17	18.582	19.216	19.643	20.484	22.04
320	-0.3232	16.5516	0.08843	12.738	13.563	14.076	14.359	14.808	15.122	15.602	16.552	17.579	18.165	18.577	19.211	19.637	20.478	22.034
321	-0.3242	16.5473	0.08842	12.736	13.56	14.073	14.355	14.805	15.118	15.598	16.547	17.574	18.161	18.572	19.206	19.632	20.473	22.028
322	-0.3253	16.543	0.08841	12.733	13.557	14.07	14.352	14.801	15.115	15.594	16.543	17.57	18.156	18.567	19.201	19.627	20.468	22.023
323	-0.3263	16.5387	0.0884	12.731	13.554	14.066	14.348	14.797	15.111	15.59	16.539	17.565	18.151	18.562	19.195	19.622	20.462	22.017
324	-0.3273	16.5343	0.08839	12.728	13.551	14.063	14.345	14.794	15.107	15.586	16.534	17.56	18.146	18.557	19.19	19.617	20.457	22.012
325	-0.3283	16.53	0.08838	12.726	13.548	14.06	14.342	14.79	15.104	15.582	16.53	17.556	18.141	18.552	19.185	19.611	20.451	22.006
326	-0.3293	16.5257	0.08837	12.723	13.545	14.057	14.338	14.787	15.1	15.578	16.526	17.551	18.136	18.547	19.18	19.606	20.446	22.001
327	-0.3303	16.5213	0.08836	12.721	13.542	14.053	14.335	14.783	15.096	15.574	16.521	17.546	18.131	18.542	19.175	19.601	20.44	21.995
328	-0.3313	16.517	0.08835	12.718	13.539	14.05	14.331	14.779	15.092	15.571	16.517	17.542	18.127	18.537	19.17	19.596	20.435	21.989
329	-0.3323	16.5127	0.08834	12.715	13.536	14.047	14.328	14.776	15.089	15.567	16.513	17.537	18.122	18.533	19.165	19.59	20.43	21.984
330	-0.3333	16.5083	0.08833	12.713	13.533	14.044	14.325	14.772	15.085	15.563	16.508	17.532	18.117	18.527	19.159	19.585	20.424	21.978
331	-0.3343	16.504	0.08832	12.71	13.53	14.04	14.321	14.769	15.081	15.559	16.504	17.528	18.112	18.523	19.154	19.58	20.419	21.973
332	-0.3353	16.4997	0.0883	12.708	13.527	14.037	14.318	14.765	15.077	15.555	16.5	17.523	18.107	18.517	19.149	19.574	20.413	21.966
333	-0.3363	16.4953	0.08829	12.706	13.524	14.034	14.315	14.762	15.074	15.551	16.495	17.518	18.102	18.512	19.144	19.569	20.408	21.961
334	-0.3373	16.491	0.08828	12.703	13.521	14.031	14.311	14.758	15.07	15.547	16.491	17.513	18.097	18.507	19.138	19.564	20.402	21.955
335	-0.3382	16.4867	0.08827	12.7	13.518	14.028	14.308	14.754	15.066	15.543	16.487	17.509	18.092	18.502	19.133	19.559	20.397	21.949
336	-0.3392	16.4823	0.08826	12.698	13.515	14.024	14.304	14.751	15.062	15.539	16.482	17.504	18.087	18.497	19.128	19.553	20.391	21.944
337	-0.3402	16.478	0.08825	12.695	13.512	14.021	14.301	14.747	15.059	15.535	16.478	17.499	18.083	18.492	19.123	19.548	20.386	21.938
338	-0.3412	16.4737	0.08824	12.693	13.509	14.018	14.298	14.744	15.055	15.531	16.474	17.495	18.078	18.487	19.118	19.543	20.381	21.933
339	-0.3421	16.4693	0.08823	12.69	13.506	14.015	14.294	14.74	15.051	15.527	16.469	17.49	18.073	18.482	19.113	19.538	20.375	21.927
340	-0.3431	16.465	0.08822	12.688	13.503	14.011	14.291	14.736	15.047	15.523	16.465	17.485	18.068	18.477	19.108	19.532	20.37	21.921
341	-0.3441	16.4607	0.08821	12.685	13.5	14.008	14.288	14.733	15.044	15.519	16.461	17.481	18.063	18.472	19.102	19.527	20.364	21.916
342	-0.345	16.4563	0.0882	12.682	13.497	14.005	14.284	14.729	15.04	15.515	16.456	17.476	18.058	18.467	19.097	19.522	20.359	21.91
343	-0.346	16.452	0.08819	12.68	13.494	14.002	14.281	14.726	15.036	15.511	16.452	17.471	18.053	18.462	19.092	19.517	20.354	21.905
344	-0.347	16.4477	0.08818	12.677	13.491	13.998	14.277	14.722	15.032	15.507	16.448	17.466	18.048	18.457	19.087	19.511	20.348	21.899
